iddetalle_venta,idventa,idarticulo,cantidad,precio,descuento
19036,920,113,9,325.41,44.31
19037,58,89,7,92.24,22.94
19038,819,174,10,151.07,19.48
19039,34,46,4,269.75,45.97
19040,628,223,3,35.91,8.49
19041,250,61,3,157.09,22.21
19042,993,281,7,158.44,22.24
19043,980,26,5,477.74,118.28
19044,826,238,6,407.61,47.77
19045,907,145,5,418.01,93.22
19046,996,64,3,564.86,52.27
19047,943,237,3,640.78,93.66
19048,111,209,6,657.02,125.8
19049,367,19,10,683.83,168.05
19050,918,135,3,626.75,73.67
19051,322,281,2,144.21,12.14
19052,943,171,1,131.8,11.38
19053,105,92,5,536.88,110.41
19054,548,3,2,260.92,46.63
19055,568,51,10,380.57,49.14
19056,178,177,10,71.61,15.51
19057,477,61,8,208.3,16.19
19058,636,67,1,748.51,94.52
19059,116,161,2,257.3,60.63
19060,808,66,1,382.02,39.33
19061,367,112,6,462.57,40.58
19062,157,279,4,415.21,43.84
19063,572,143,6,139.6,32.48
19064,944,7,6,644.64,123.68
19065,121,39,4,170.76,13.2
19066,908,131,3,563.55,35.42
19067,918,219,6,135.08,12.01
19068,995,6,3,161.04,18.3
19069,277,150,9,117.75,25.11
19070,17,225,10,48,4.87
19071,7,2,7,584.52,58.58
19072,831,146,9,112.73,18.1
19073,88,187,10,656.93,130.93
19074,682,199,1,82.59,10.07
19075,755,77,8,379.47,93.05
19076,479,281,4,156.92,37.52
19077,435,44,9,474.18,30.63
19078,552,169,4,672.51,155.97
19079,353,270,5,593.58,124.57
19080,774,89,8,722.3,173.49
19081,845,186,3,411.78,58.5
19082,96,266,6,449.14,57.77
19083,305,203,8,660.57,159.07
19084,945,124,1,126.54,30.96
19085,393,218,10,531.47,77.52
19086,810,4,8,50.69,8.56
19087,825,231,6,201.15,20.14
19088,161,123,2,254.94,56.82
19089,549,94,7,738.14,54.33
19090,250,151,2,237.77,23.77
19091,96,54,5,552.17,47.47
19092,625,276,3,655.42,40.34
19093,444,285,7,447.84,82.59
19094,523,183,3,488.14,70.92
19095,181,26,2,364.21,19.92
19096,93,218,9,275.62,32.66
19097,311,124,9,350.54,40.25
19098,897,81,4,477.86,33.47
19099,607,269,10,434.94,101.8
19100,150,195,8,330.13,66.92
19101,975,294,6,186.87,27.69
19102,878,15,6,118.85,27.84
19103,704,107,8,178.61,25.97
19104,481,38,3,78.59,12.23
19105,637,145,6,489.9,63.23
19106,871,57,8,39.97,9.65
19107,480,24,9,143.04,30.31
19108,151,179,8,203.29,29.38
19109,851,195,5,373.76,33.73
19110,177,127,4,414.57,36.7
19111,804,214,8,189.85,45.91
19112,385,50,7,220.32,34.21
19113,60,128,6,4.93,0.64
19114,750,108,7,193.71,9.83
19115,494,127,10,579.01,72.67
19116,238,25,3,634.93,61.48
19117,966,166,2,296.57,38.93
19118,946,286,9,160.4,34.37
19119,619,299,4,332.71,39.98
19120,959,193,1,527.19,126.83
19121,164,93,8,406.94,62.91
19122,879,16,6,246.59,57.5
19123,231,101,2,738.74,46.05
19124,483,162,1,42.95,4.42
19125,16,222,4,707.93,129.94
19126,347,296,4,396.44,22.44
19127,33,262,9,499.61,47.52
19128,450,98,10,369.1,41.89
19129,743,137,5,671.23,83.18
19130,838,10,7,40.45,7.41
19131,127,65,9,246.61,21.85
19132,156,169,6,492.39,40.47
19133,222,185,6,82.63,20.23
19134,554,234,9,432.14,79.67
19135,520,129,9,144.15,22.52
19136,932,268,6,298.17,32.98
19137,338,284,5,417.99,79.37
19138,803,270,4,563.69,133.28
19139,483,214,10,421.22,33.34
19140,253,67,4,429.78,95.05
19141,184,275,8,743.98,177.3
19142,385,213,6,38.91,8.41
19143,548,246,1,674.05,60.7
19144,686,75,8,665.98,35.95
19145,160,189,2,157.18,18.39
19146,541,146,3,209.57,40.3
19147,857,231,2,467.9,88.15
19148,429,286,1,194.89,14.06
19149,215,202,4,667.11,49.07
19150,279,280,6,334.28,56.72
19151,906,107,2,350.24,38.6
19152,871,254,1,469.66,98.23
19153,465,215,9,138.25,22.37
19154,357,29,3,440.43,97.71
19155,906,283,1,279.75,25.04
19156,721,130,3,281.07,52.44
19157,79,140,3,454.02,103.49
19158,350,266,1,701.87,123.58
19159,798,105,6,97.87,11.46
19160,768,270,2,160.84,25.88
19161,738,206,1,672.54,150.14
19162,954,176,10,269.42,28.06
19163,720,255,3,211.55,51.76
19164,430,26,9,384.04,95.32
19165,448,223,5,541.76,78.16
19166,233,218,4,177.07,41.95
19167,82,238,6,56.38,10.84
19168,471,145,6,247.13,60.49
19169,679,207,2,574.41,116.47
19170,128,92,2,330.65,60.04
19171,793,55,2,677.73,67.48
19172,740,293,3,131.16,20.67
19173,80,32,9,443.12,94.47
19174,384,58,1,24.21,3.76
19175,943,169,9,388.86,37.33
19176,768,294,8,735.16,126.16
19177,31,139,10,553.88,37.22
19178,315,286,8,697.64,162.48
19179,577,133,9,592.06,49.98
19180,851,14,2,241.89,25.52
19181,190,132,10,290.44,44.14
19182,788,183,10,580.57,48.91
19183,171,172,9,591.37,54.58
19184,879,187,8,211,20.43
19185,853,238,6,279.76,66.77
19186,432,282,7,371.27,67.87
19187,868,30,5,192.7,40.42
19188,720,68,3,268.91,14.44
19189,609,263,10,543.82,118.39
19190,937,210,8,495.9,97.46
19191,247,148,3,412.07,58.98
19192,907,10,9,230.58,27.37
19193,142,72,1,295.29,52.34
19194,564,112,8,590.71,123.69
19195,17,235,9,109.65,21.64
19196,645,36,8,24.32,1.27
19197,83,161,9,489.08,66.92
19198,750,1,9,384.29,29.99
19199,189,80,7,194.48,16.07
19200,142,204,4,352.83,48.24
19201,414,130,6,94.36,23.43
19202,167,282,4,92.21,10.17
19203,332,257,7,10.92,1.94
19204,260,29,6,195.77,39.94
19205,351,134,6,583.8,57.47
19206,549,294,9,510.19,55.34
19207,321,222,10,645.99,134.07
19208,855,10,10,152.71,35.24
19209,183,115,7,474.97,79.64
19210,160,143,7,4.48,1.04
19211,296,81,5,636.8,103.2
19212,833,229,3,187.7,36.75
19213,246,67,7,309.29,27.59
19214,267,231,3,368.48,44.48
19215,893,221,6,724.86,115.87
19216,913,249,9,640.82,54.9
19217,352,127,3,222.05,50.67
19218,803,107,4,134.27,28.84
19219,155,98,1,522.31,51.9
19220,830,86,5,481.57,25.63
19221,741,274,7,14.89,2.31
19222,781,144,2,569.65,132.52
19223,689,54,1,443.44,47.08
19224,178,75,9,706.41,94.19
19225,994,257,9,3.6,0.24
19226,40,170,1,502,36.92
19227,626,150,7,255.08,54.58
19228,210,60,5,505.51,114.4
19229,313,70,3,135.88,23.17
19230,9,264,10,729.75,83.97
19231,227,274,6,633.46,38.31
19232,471,5,7,124.45,30.88
19233,125,174,2,415.01,90.83
19234,900,238,3,131.29,26.55
19235,984,281,9,465.74,84.93
19236,985,52,7,568.08,53.37
19237,899,196,2,4.38,0.63
19238,903,196,6,301.07,71.69
19239,286,199,9,556.25,86.53
19240,2,68,2,679.56,78.88
19241,637,57,1,247.06,51.67
19242,816,10,4,389.19,42.35
19243,998,138,9,200.61,18.88
19244,258,169,5,690.74,141.6
19245,683,20,1,461.3,71.43
19246,319,86,9,315.82,59.35
19247,831,116,2,76.26,4.13
19248,779,221,7,79.94,19.88
19249,82,157,1,74.37,8.81
19250,675,58,5,311.17,77.55
19251,2,3,7,439.71,100.4
19252,150,285,7,573.99,58.16
19253,941,250,3,309.65,25.25
19254,196,271,1,488.41,75.4
19255,449,86,7,582.88,81.79
19256,138,232,9,706.37,76.2
19257,666,150,1,44.02,4.7
19258,987,213,10,274.48,38.52
19259,497,9,7,183.64,32.63
19260,363,163,5,234.01,48.12
19261,730,260,8,189.92,46.46
19262,344,243,2,222.78,33.7
19263,897,15,8,608.57,48.19
19264,689,38,5,492.26,100.2
19265,66,67,8,513.29,66.58
19266,67,17,2,375.02,19.74
19267,510,256,1,716.02,52.03
19268,380,209,2,391.81,33.12
19269,257,9,3,633.53,121.56
19270,88,95,7,31.32,6.79
19271,558,178,8,347.48,69.96
19272,483,209,6,145.5,9.99
19273,985,68,2,663.82,112.95
19274,239,150,8,694.22,44.52
19275,38,33,4,180.52,12.29
19276,609,134,4,433.88,61.42
19277,181,208,8,235.27,46.01
19278,22,107,8,211.4,41.49
19279,291,87,2,161.44,23.48
19280,482,184,1,658.96,129.52
19281,553,177,6,254.77,36.24
19282,508,129,7,611.32,102.93
19283,826,130,8,638.96,64.34
19284,491,158,6,615.68,153.02
19285,163,182,6,366.01,55.44
19286,860,279,9,621.58,143.03
19287,877,175,2,568.12,112.09
19288,204,222,6,616.4,114.71
19289,687,285,1,472.83,24.32
19290,474,35,7,348.93,24.29
19291,511,290,3,597.32,77.27
19292,274,225,10,487.32,67.01
19293,608,140,5,278.52,46.1
19294,738,246,3,477.02,104.56
19295,286,92,8,737.63,183.59
19296,276,114,3,454.57,61.01
19297,355,292,2,264.1,27.99
19298,685,3,1,125.02,18.92
19299,141,185,6,568.67,43.03
19300,256,84,3,592.74,35.96
19301,934,40,1,294.92,71.99
19302,372,96,3,664.81,79.09
19303,544,212,3,366.18,60.46
19304,141,229,6,673.37,35.75
19305,684,104,5,396.61,77.65
19306,115,37,3,117.12,7.08
19307,24,6,4,680.15,71.95
19308,435,219,8,552.16,83.2
19309,42,276,8,411.59,47.22
19310,358,126,1,129.52,12.02
19311,680,51,6,586.32,104.55
19312,151,176,2,119.14,7.14
19313,120,84,9,5.25,0.93
19314,560,27,4,22.69,5.27
19315,822,165,4,13.99,3.11
19316,505,261,9,129.28,25.85
19317,734,151,1,343.56,61.38
19318,188,92,3,131.55,32.5
19319,211,216,1,528.86,32.93
19320,53,220,1,217.7,52.61
19321,30,138,2,227.84,20.47
19322,974,282,5,563.4,126.87
19323,127,16,6,8.5,1.58
19324,209,280,7,2.64,0.54
19325,206,216,3,452.1,108.76
19326,214,26,4,4.95,0.42
19327,772,93,6,209.67,19.5
19328,104,57,1,619,128.82
19329,230,217,6,164.08,13.02
19330,496,272,8,314.54,57.76
19331,172,298,4,717.38,170.17
19332,790,260,5,573.19,70.85
19333,593,71,10,275.01,17.58
19334,977,283,4,444.71,28.03
19335,698,38,5,370.9,66.44
19336,117,291,2,425.06,47.47
19337,650,265,7,270.98,42.26
19338,232,266,8,143.83,14.96
19339,402,30,4,657.12,110.83
19340,974,27,3,686.72,110.43
19341,42,177,9,515.79,41.57
19342,10,276,4,537.83,38.9
19343,184,94,7,460.99,51.43
19344,909,178,10,199.83,10.58
19345,798,17,6,6.15,0.82
19346,942,216,3,580.15,59.11
19347,232,195,8,198.19,25.14
19348,313,139,4,43.7,10.77
19349,715,3,4,400.24,31.24
19350,6,257,4,33.72,7.66
19351,183,190,3,166.11,8.98
19352,210,33,4,160.31,16.76
19353,278,225,8,648.96,128.26
19354,126,263,4,331.52,80.08
19355,190,197,6,283.41,23.34
19356,582,158,2,428.49,100.9
19357,709,262,9,351.62,28.5
19358,315,182,5,465.42,51.42
19359,285,127,8,590.94,103.37
19360,730,129,8,564.34,119.38
19361,266,227,1,334.21,75.85
19362,556,275,9,1.43,0.33
19363,26,38,6,482.59,56.26
19364,327,279,1,621.19,66.24
19365,360,1,1,71.12,11.25
19366,714,83,8,678.81,54.27
19367,11,151,3,177.41,39.63
19368,585,138,1,506.67,87.09
19369,99,199,3,238.57,32.98
19370,305,66,2,73.8,4.86
19371,693,237,6,307.15,67.33
19372,542,3,4,225.26,52.87
19373,583,92,1,582.89,70.43
19374,994,251,2,49.35,2.84
19375,233,21,3,211.45,34.33
19376,113,144,10,18.81,1.47
19377,395,293,10,551.33,99.58
19378,618,64,7,498.35,117.94
19379,233,140,3,374.32,30.72
19380,460,67,9,477.94,39.02
19381,426,124,3,23.14,1.53
19382,665,221,7,113.29,23.92
19383,227,162,9,206.36,32.98
19384,752,165,3,187.16,26.67
19385,857,61,7,659.47,124.6
19386,823,50,3,495.77,34.08
19387,742,176,7,697.11,109.14
19388,460,42,9,136.7,34.09
19389,727,211,8,347.7,79.73
19390,565,270,10,323.82,33.9
19391,798,176,4,252.01,52.39
19392,754,240,6,65.47,4.85
19393,183,64,4,191.18,42.95
19394,673,90,2,289.23,41.06
19395,119,90,9,371.98,24.78
19396,519,109,2,495.78,117.13
19397,546,38,4,138.51,30.21
19398,160,171,10,529.28,39.68
19399,224,101,3,110.18,11
19400,204,262,2,182.37,20.37
19401,283,117,3,371,43.9
19402,218,150,4,498.8,94.77
19403,56,34,8,445.13,70.03
19404,551,124,7,658.55,56.63
19405,916,217,4,499.14,124.47
19406,506,122,3,324.64,30.46
19407,82,249,7,280.5,14.98
19408,224,240,6,436.62,85.18
19409,290,211,6,570.88,138.72
19410,523,112,5,481.4,47.83
19411,943,97,7,715.07,68.69
19412,680,137,3,702.84,64.97
19413,49,115,7,598.75,136.08
19414,971,186,8,186.4,12.09
19415,978,39,1,32.14,6.1
19416,677,155,6,148.39,33.46
19417,278,41,3,50.13,3.08
19418,523,223,10,62.42,14.17
19419,236,217,7,458.45,32.11
19420,88,248,9,416.13,36.2
19421,228,160,2,302.52,29.1
19422,223,292,6,547.81,27.96
19423,502,235,7,558.02,135.44
19424,302,286,9,485.06,104.49
19425,204,152,8,170.07,18.43
19426,245,134,3,287.13,64.06
19427,922,224,9,737.12,39.03
19428,837,240,5,331.38,37.05
19429,18,288,8,681.83,37.78
19430,636,197,9,499.29,32.32
19431,720,7,3,78.24,14.66
19432,473,153,3,698.29,83.32
19433,654,258,2,204.09,44.02
19434,754,37,3,42.21,9.41
19435,802,158,5,21.1,3.53
19436,246,274,1,111.54,16.83
19437,159,298,2,704.76,100.11
19438,820,15,10,588.02,108.99
19439,464,211,5,468.66,82.96
19440,854,239,7,728.42,152.38
19441,242,156,5,730.43,134.35
19442,501,13,2,20.14,3.48
19443,699,144,6,465.01,35.28
19444,909,23,1,732.12,180.28
19445,303,193,10,74.01,11.87
19446,469,243,10,265.73,28.12
19447,721,164,1,216.24,16.92
19448,825,77,5,380.66,81.44
19449,71,177,10,701.87,158.33
19450,120,51,4,237.08,34.77
19451,242,218,3,169.44,34.9
19452,537,47,9,56.48,5.02
19453,621,240,1,567.86,30.28
19454,346,40,5,5.07,0.33
19455,176,208,4,620.2,43.86
19456,331,70,5,727.23,78.79
19457,779,128,9,6.11,1.44
19458,514,138,5,60.08,4.96
19459,884,104,7,314.19,28.51
19460,118,208,5,428.98,42.39
19461,169,240,10,580.06,68.17
19462,627,148,4,201.69,36.64
19463,68,188,5,123.49,14.44
19464,460,227,10,538.39,69.29
19465,431,198,6,433.89,85.31
19466,563,257,8,589.45,133
19467,914,64,5,200.78,43.35
19468,999,160,4,216.74,37.11
19469,377,122,10,185.86,13.11
19470,456,296,7,520.22,122.59
19471,997,142,3,326.45,68.71
19472,568,54,9,567.32,137.11
19473,377,283,10,351.99,49.31
19474,179,279,10,516.89,36.61
19475,960,261,6,158.61,33.42
19476,112,145,5,341.87,81.32
19477,574,69,6,657.46,70.1
19478,1000,263,2,746.86,79.23
19479,179,12,6,209.32,33.21
19480,899,227,4,127.53,27
19481,935,268,10,184.06,29.8
19482,482,92,10,179.19,32.32
19483,599,280,2,680.49,60.09
19484,565,69,3,427.59,25.92
19485,56,218,6,526.24,72.67
19486,651,161,9,727.95,44.72
19487,304,259,9,568.52,88.48
19488,122,103,8,605.98,123.06
19489,554,245,1,7.22,1.45
19490,725,98,3,66.46,13.11
19491,745,183,1,64.69,12.79
19492,744,202,5,138.72,18.64
19493,274,295,8,164.63,31.86
19494,493,85,10,92.92,5.4
19495,917,277,10,570.96,58.31
19496,194,119,7,91.73,5.59
19497,389,222,5,99.06,18.86
19498,445,163,5,319.61,51.73
19499,808,283,5,427.81,36.26
19500,22,204,1,704.52,59.38
19501,402,81,9,432.99,52.44
19502,365,201,8,730.93,43.86
19503,283,158,1,502.81,123.52
19504,648,66,2,43.62,5.53
19505,295,214,6,459.92,110.27
19506,307,283,8,143.28,16.06
19507,340,248,2,728.75,96.54
19508,76,60,1,240.93,51.87
19509,631,291,6,17.58,2.97
19510,578,265,3,734.1,69.7
19511,319,66,1,587.76,53.98
19512,363,102,5,18.62,1.7
19513,352,136,4,129,19.28
19514,392,2,2,691.33,143.76
19515,991,220,3,417.13,46.02
19516,798,249,2,608.41,37.01
19517,385,73,2,367.7,37.34
19518,860,85,8,693.94,113.23
19519,526,188,4,111.7,14.47
19520,373,8,10,573.13,74.77
19521,210,293,4,251.5,22.6
19522,293,39,9,253.09,34.87
19523,421,25,8,171.5,39.84
19524,226,196,7,313.85,58.87
19525,547,184,6,37.76,3.83
19526,589,51,7,432.29,61.83
19527,36,95,5,590.68,47.03
19528,18,274,8,178.95,19.55
19529,23,273,10,531.28,112.52
19530,420,195,4,327.25,43.47
19531,639,77,5,85.14,11.2
19532,682,200,4,623.12,149.33
19533,873,33,7,521.51,125.12
19534,816,123,6,643.66,117.52
19535,320,128,7,611.09,44.82
19536,374,47,4,302.05,49.99
19537,374,235,1,538.77,90.44
19538,530,290,7,705.33,121.15
19539,166,157,8,704.76,108
19540,485,73,7,746.51,157.07
19541,688,264,9,677.82,97.56
19542,952,179,3,287.35,23.92
19543,168,297,2,109.58,25.14
19544,940,131,2,366.27,72.62
19545,273,285,10,399.95,23.46
19546,741,236,9,166.22,19.28
19547,359,176,9,475.48,63.42
19548,101,100,9,665.84,58.38
19549,180,39,10,625.22,79.34
19550,302,225,10,610.61,121.4
19551,834,199,4,277.82,58.21
19552,316,269,1,119.75,8.65
19553,437,38,8,421,80.5
19554,317,125,2,575.36,76.9
19555,661,90,1,672.87,76.8
19556,412,300,2,274.94,67.34
19557,587,210,7,141.23,19.08
19558,983,272,8,294.02,69.29
19559,732,49,3,397.22,81.91
19560,741,49,4,82.13,15.79
19561,526,129,6,729.86,103.93
19562,830,195,7,457.49,32.02
19563,651,253,10,71.81,16.97
19564,397,119,6,206.6,46.21
19565,466,183,8,675.23,53.05
19566,37,203,2,676.95,81.52
19567,662,66,7,318.89,71.89
19568,926,283,6,608.12,111.72
19569,328,83,3,116.67,21.16
19570,356,277,1,499.2,114.62
19571,604,232,6,690.05,126.8
19572,343,112,4,669.81,145.24
19573,277,294,1,63.31,6.18
19574,679,85,8,6.21,1.51
19575,707,80,8,600.46,57.9
19576,68,26,6,113.14,18.82
19577,302,262,5,630.15,31.71
19578,396,167,2,23.17,4.87
19579,932,44,8,88.55,5.93
19580,13,132,1,84.4,4.7
19581,224,253,10,718.64,174.85
19582,822,85,4,386.41,94.19
19583,24,96,8,284.53,21.23
19584,334,131,10,722.19,49.22
19585,825,237,5,46.79,5.6
19586,291,275,3,573.29,34.86
19587,679,2,7,461.29,109.68
19588,261,94,1,313.38,46.02
19589,219,140,9,214.25,48.2
19590,184,168,2,89.98,9.26
19591,541,268,5,404.15,96.07
19592,901,43,2,428,48.9
19593,860,94,3,414.73,62.31
19594,241,149,1,127.18,24.06
19595,348,163,9,315.11,31.72
19596,389,182,2,200.08,18.48
19597,230,275,5,523.19,34.42
19598,480,146,9,258.57,35.99
19599,448,263,5,394.48,86.81
19600,760,135,9,354.52,32.74
19601,538,189,5,259.63,54.48
19602,495,159,1,566.93,64.21
19603,760,63,1,625.84,138.51
19604,670,230,1,441.49,33.42
19605,650,139,6,35.6,7.78
19606,774,295,1,149.53,9.29
19607,454,194,1,230.1,30.88
19608,581,116,7,312.13,66.47
19609,328,274,4,721.12,116.98
19610,612,149,1,748.11,64.44
19611,370,178,5,172.97,33.16
19612,497,191,3,467.84,96.08
19613,64,79,1,538.27,113.14
19614,690,241,3,431.07,44.91
19615,64,241,8,181.43,43.29
19616,901,170,6,168.48,25.84
19617,704,90,6,705.9,37.28
19618,901,4,8,658.94,137.26
19619,57,101,2,346.99,72.35
19620,257,293,9,313.26,23.39
19621,201,101,10,148.54,26.14
19622,76,42,6,589.18,81.7
19623,797,143,9,68.63,9.18
19624,716,189,8,694.68,141.95
19625,922,146,8,355.62,40.86
19626,748,134,1,365.2,60.59
19627,656,244,10,170.87,25.87
19628,813,226,1,657.66,59.53
19629,631,120,3,391.69,83.28
19630,714,193,9,475.39,81.22
19631,684,17,6,357.95,58.83
19632,88,205,5,666.48,116.69
19633,937,113,9,22.65,3.03
19634,754,134,9,297.2,22.33
19635,627,258,2,720.12,89.2
19636,470,26,6,293.87,47.64
19637,252,94,7,659.52,67.5
19638,20,21,8,464.5,33.73
19639,178,38,6,356.31,19.18
19640,870,200,10,244.91,32.63
19641,768,110,10,446.62,33.97
19642,281,83,6,735.17,120.13
19643,517,269,2,717.87,144.49
19644,344,250,5,40.31,3.28
19645,512,149,4,36.1,2.3
19646,814,38,7,110.02,23.98
19647,55,166,3,85.52,14.89
19648,359,50,9,460.36,33.35
19649,449,203,6,592.21,42.12
19650,396,35,10,681.56,44.38
19651,223,107,8,27.49,1.47
19652,231,182,10,70.43,13.57
19653,227,58,8,712.84,175.76
19654,672,24,10,674.41,86.03
19655,322,162,8,548.65,135.06
19656,495,10,10,745.92,93.84
19657,30,78,1,248.84,50.72
19658,843,198,1,79.51,5.9
19659,892,257,5,599.99,68.22
19660,514,178,5,466.92,42.43
19661,8,91,4,296.64,72.31
19662,214,76,9,621.52,129.3
19663,880,246,2,640.17,154.67
19664,553,284,10,173.54,27.24
19665,505,134,2,659.15,154.16
19666,904,240,6,712.68,82.59
19667,221,159,3,651.98,153.73
19668,874,227,6,353.38,56.43
19669,706,178,9,129.52,23.33
19670,734,119,2,431.89,89.51
19671,942,31,5,8.49,0.66
19672,320,12,5,62.35,3.96
19673,789,185,4,84.76,14.85
19674,117,195,7,432.66,60.25
19675,124,173,10,644.71,39.32
19676,526,126,1,622.65,128.8
19677,643,218,10,437.55,94.49
19678,904,169,4,350.99,44.75
19679,698,107,5,737.11,142.71
19680,747,75,4,530.66,37.18
19681,130,159,7,303.08,23.63
19682,157,107,3,719.4,121.55
19683,389,218,7,149.64,19.3
19684,555,90,5,648.07,90.36
19685,396,55,6,266.86,26.76
19686,443,81,4,692.23,92.53
19687,818,181,3,571.58,115.23
19688,341,7,3,71.94,8
19689,758,96,8,183.81,43.85
19690,291,293,7,267.9,36.58
19691,532,178,8,241.43,54.93
19692,923,208,4,47.74,3.53
19693,975,24,1,263.33,61.41
19694,390,113,8,243.36,19.83
19695,247,84,8,450.77,95.54
19696,197,25,6,394.83,38.89
19697,737,287,1,213.33,14.39
19698,830,100,10,683.8,38.23
19699,533,210,10,307.34,47.25
19700,808,93,5,537.46,94.7
19701,574,98,7,129.93,30.59
19702,451,154,5,701.65,50.19
19703,748,15,7,425.96,48.63
19704,717,223,6,647.5,54.18
19705,408,137,3,570.3,56.75
19706,308,105,5,116.41,14.9
19707,681,150,1,536.6,75.74
19708,585,158,2,526.92,63.83
19709,480,236,3,525.92,107.76
19710,653,278,4,102.41,14.45
19711,985,225,1,205.86,37.4
19712,213,254,2,68.57,9.38
19713,881,238,10,549.65,81.5
19714,161,291,7,586.24,63.29
19715,933,261,2,622.87,70.6
19716,771,213,10,234.68,52.79
19717,620,75,3,259.23,15.89
19718,851,38,9,45.19,6.39
19719,701,266,4,577.99,118.53
19720,193,180,4,592.03,87.44
19721,464,233,9,234.07,51.5
19722,196,246,1,294.77,72.54
19723,537,168,1,332.63,59.12
19724,167,113,7,609.25,134.27
19725,527,32,9,372.59,85.98
19726,231,137,2,474.53,84.59
19727,960,251,7,430.3,105.13
19728,989,129,8,646.66,51.34
19729,182,267,7,543.25,82.25
19730,796,167,7,748.39,37.51
19731,397,112,7,248.73,58.77
19732,695,136,10,58.48,8.44
19733,843,137,9,51.21,4.75
19734,931,54,6,25.8,2.2
19735,453,191,7,267.13,52.81
19736,579,243,8,388.48,52.18
19737,219,109,10,230.07,41.52
19738,115,172,2,231.1,30.55
19739,470,53,6,243.46,25.94
19740,542,127,9,197.68,16.84
19741,3,10,1,254.96,60.05
19742,929,180,5,603.35,130.88
19743,461,296,7,409.78,25.63
19744,314,228,2,188.88,23.92
19745,948,11,1,219.4,46.9
19746,655,107,5,228.89,31.09
19747,537,123,4,21.71,5.09
19748,23,123,4,325.47,39.45
