idventa,idcliente,idusuario,tipo_comprobante,serie_comprobante,num_comprobante,fecha,impuesto,total,estado
1859,330,17,Invoice,H,H881489,2023-06-01,7.72,7619.53,Cancelled
1860,203,45,Invoice,L,L727698,2020-08-10,2.56,8558.48,Pending
1861,412,10,Receipt,I,I706918,2023-09-06,6.73,535.88,Processed
1862,251,26,Receipt,O,O533687,2023-03-20,0.25,8672.71,Processed
1863,258,13,Receipt,P,P620459,2021-09-10,3.87,3524.22,Pending
1864,554,5,Invoice,M,M388528,2022-05-14,13.23,5240.43,Pending
1865,443,23,Receipt,Q,Q006403,2023-11-05,3.62,358.13,Processed
1866,194,40,Invoice,F,F258309,2022-11-13,7.04,6380.41,Pending
1867,272,43,Invoice,P,P046406,2020-08-29,8.08,1277.91,Pending
1868,532,41,Invoice,Y,Y604497,2023-11-17,12.55,6049.52,Processed
1869,223,7,Invoice,Q,Q877554,2021-03-20,7.56,2754.87,Processed
1870,117,26,Receipt,C,C844162,2020-03-13,2.9,1763.68,Cancelled
1871,131,8,Invoice,G,G912971,2023-03-10,8.06,2498,Cancelled
1872,323,39,Receipt,A,A516696,2023-04-25,3,9141.6,Processed
1873,224,15,Receipt,Y,Y437423,2023-01-08,7.6,8122.84,Processed
1874,191,26,Receipt,Y,Y124468,2022-05-25,11.05,4834.2,Pending
1875,342,19,Invoice,L,L597343,2021-04-12,9.49,3554.01,Processed
1876,321,27,Receipt,X,X828936,2020-07-11,7.94,1664.5,Processed
1877,551,2,Receipt,H,H377452,2021-02-15,0.44,9034.63,Processed
1878,180,41,Invoice,O,O326360,2023-02-06,7.5,8162.22,Cancelled
1879,304,2,Invoice,N,N116165,2022-03-13,5.2,8428.01,Processed
1880,239,36,Invoice,W,W059040,2022-03-16,3.63,5920.93,Processed
1881,536,50,Receipt,O,O729320,2023-06-13,9.56,8302.79,Pending
1882,406,2,Receipt,P,P722172,2021-02-13,5.16,1008.69,Cancelled
1883,327,4,Receipt,A,A105089,2020-07-20,4.67,8682.52,Cancelled
1884,597,13,Invoice,E,E782489,2021-05-18,6.46,640.41,Processed
1885,355,38,Invoice,F,F980947,2022-10-29,3.75,8960.39,Processed
1886,445,14,Receipt,M,M549564,2022-11-26,3.86,2650.12,Cancelled
1887,433,20,Receipt,U,U521757,2023-02-16,5.59,2178.72,Pending
1888,141,32,Receipt,G,G187404,2023-08-02,7.1,2730.91,Processed
1889,261,29,Receipt,H,H238966,2022-06-23,4.24,8129.87,Processed
1890,532,4,Invoice,W,W364362,2023-10-29,11.27,7691.14,Pending
1891,346,47,Receipt,O,O775608,2023-09-05,9.42,4480.93,Processed
1892,210,19,Receipt,F,F034947,2023-12-26,10.14,3924.27,Processed
1893,207,3,Invoice,O,O313825,2022-04-12,2.35,4467.11,Processed
1894,515,27,Invoice,W,W518562,2022-04-07,9.35,5446.09,Processed
1895,354,45,Invoice,M,M672874,2021-01-13,2.52,1653.52,Pending
1896,492,16,Invoice,W,W697657,2023-09-13,5.22,1224.77,Pending
1897,178,42,Invoice,G,G955800,2020-03-12,12.28,3684.51,Cancelled
1898,379,29,Invoice,E,E390068,2022-01-10,13.96,4964.73,Processed
1899,408,44,Receipt,V,V078605,2022-05-16,3.63,8769.41,Cancelled
1900,152,25,Invoice,U,U487322,2021-10-26,14.12,3357.95,Pending
1901,343,20,Invoice,E,E162733,2020-10-08,0.54,8284.32,Cancelled
1902,356,23,Receipt,X,X179500,2023-11-01,11.14,3873.49,Cancelled
1903,515,50,Invoice,X,X763408,2020-11-19,4.03,5128.42,Pending
1904,164,12,Invoice,O,O789985,2023-03-06,10.88,5190.82,Cancelled
1905,363,33,Receipt,A,A007281,2023-09-08,8.87,9490.25,Cancelled
1906,543,2,Invoice,E,E747148,2022-08-02,12.6,3344.27,Cancelled
1907,355,37,Receipt,G,G792846,2021-01-19,10.02,7357.31,Cancelled
1908,443,48,Invoice,H,H069882,2021-03-10,14.81,6459.55,Cancelled
1909,542,29,Invoice,T,T602093,2021-01-14,2.18,2907.59,Cancelled
1910,173,31,Receipt,V,V936133,2023-03-10,13.68,7679.34,Processed
1911,584,26,Invoice,Q,Q319124,2021-05-28,6.97,9792.56,Processed
1912,200,27,Invoice,K,K579248,2020-06-23,1.08,6823.34,Cancelled
1913,275,25,Invoice,M,M065784,2023-05-10,6.07,4909.33,Cancelled
1914,340,40,Invoice,Q,Q119228,2020-03-31,12.68,8084.75,Pending
1915,237,26,Receipt,O,O545177,2021-07-01,6.83,6347.84,Cancelled
1916,175,50,Invoice,U,U187391,2022-04-10,10.09,6036.88,Processed
1917,234,45,Receipt,E,E547200,2021-09-13,4.89,9809.13,Processed
1918,349,4,Receipt,L,L953032,2022-03-02,3.95,8965.31,Processed
1919,288,36,Receipt,B,B073076,2021-05-19,4.9,2969.93,Cancelled
1920,379,41,Receipt,J,J540049,2023-07-23,5.1,6593.06,Pending
1921,551,2,Invoice,V,V216484,2023-07-14,10.03,379,Pending
1922,545,11,Invoice,E,E633731,2021-10-11,14.09,9201.47,Pending
1923,414,48,Receipt,P,P429735,2020-06-24,3.26,1829.86,Cancelled
1924,295,4,Receipt,A,A897845,2023-08-01,4.7,5550.16,Processed
1925,511,7,Invoice,R,R288940,2023-08-02,12.82,3330.83,Processed
1926,306,4,Receipt,E,E210311,2020-02-15,5.87,9142.85,Pending
1927,508,42,Receipt,K,K911014,2021-07-10,3.35,1002.03,Cancelled
1928,581,33,Receipt,S,S493167,2021-11-09,10.53,2925.36,Cancelled
1929,139,20,Receipt,P,P636428,2022-01-07,7.46,112.56,Pending
1930,225,3,Invoice,W,W032796,2021-03-27,12.43,1237.87,Processed
1931,223,42,Receipt,Y,Y383107,2021-12-12,11.35,1210.08,Cancelled
1932,347,14,Invoice,S,S877789,2022-06-04,4.58,5396.94,Cancelled
1933,248,20,Receipt,F,F567801,2023-04-03,4.34,7082.67,Cancelled
1934,416,12,Invoice,H,H994248,2022-10-29,9.95,2574.1,Processed
1935,138,8,Invoice,U,U446811,2023-12-24,11.37,8493.26,Pending
1936,424,21,Receipt,F,F362229,2023-08-08,0.23,327.78,Processed
1937,246,20,Invoice,O,O523635,2022-02-23,11.64,7278.55,Cancelled
1938,171,43,Receipt,Q,Q134201,2021-11-04,6.75,3058.84,Cancelled
1939,141,10,Receipt,Z,Z114571,2021-09-06,0.19,8145.94,Cancelled
1940,165,4,Invoice,H,H941192,2020-02-16,10.84,7508.47,Pending
1941,551,29,Receipt,P,P867336,2022-04-23,10.81,1794.39,Cancelled
1942,417,32,Receipt,O,O948144,2023-05-29,10.55,4794.34,Processed
1943,468,14,Invoice,H,H639917,2022-12-01,9.56,5889.52,Processed
1944,455,20,Receipt,I,I109205,2023-10-29,14.68,8019.58,Processed
1945,554,8,Invoice,A,A053808,2023-05-06,3.69,521.06,Processed
1946,253,14,Invoice,R,R919750,2022-02-12,0.03,5687.46,Pending
1947,326,34,Receipt,A,A652239,2020-12-22,0.69,9380.65,Processed
1948,499,35,Receipt,Q,Q800424,2020-03-07,10.76,3100.83,Pending
1949,455,32,Invoice,O,O139881,2023-03-16,5.1,8495.71,Processed
1950,319,44,Invoice,Y,Y043117,2023-11-06,12.62,4067.63,Pending
1951,592,21,Receipt,M,M551375,2021-08-05,11.23,1009.02,Processed
1952,506,4,Receipt,T,T896314,2022-11-08,1.38,4136.54,Processed
1953,304,9,Invoice,K,K647796,2020-07-23,2.98,5613.52,Cancelled
1954,413,30,Receipt,C,C595795,2020-05-02,3.92,3628.8,Processed
1955,226,23,Receipt,O,O722987,2023-01-31,4.82,4042.98,Pending
1956,386,28,Receipt,D,D259107,2023-08-20,1.63,6678.78,Pending
1957,238,42,Invoice,S,S078233,2020-02-03,6.38,3108.97,Pending
1958,286,3,Invoice,Z,Z151664,2022-08-20,1.11,6961.66,Pending
1959,436,8,Invoice,M,M782473,2020-08-24,10.46,7355.96,Pending
1960,171,48,Receipt,N,N007568,2022-04-09,6.5,7607.33,Pending
1961,589,29,Invoice,M,M782930,2021-10-03,1.02,9934.56,Cancelled
1962,463,34,Receipt,Q,Q326006,2022-02-22,3.47,6082.59,Processed
1963,337,38,Invoice,E,E877013,2020-09-28,11.4,5022.31,Pending
1964,400,2,Receipt,P,P656987,2021-06-03,4.62,268.88,Cancelled
1965,322,44,Receipt,K,K005671,2023-08-27,11.37,6695.98,Pending
1966,351,7,Invoice,N,N168588,2023-11-13,3.45,380.31,Pending
1967,156,9,Invoice,I,I635520,2022-12-11,10.47,8753.55,Processed
1968,287,37,Receipt,Z,Z681244,2020-11-01,4.24,662.64,Cancelled
1969,247,26,Invoice,E,E087831,2021-12-07,8.51,317.96,Cancelled
1970,122,15,Receipt,G,G479216,2020-09-21,4.29,2979.65,Cancelled
1971,529,42,Receipt,E,E572738,2022-08-30,4.62,4998.75,Cancelled
1972,115,21,Invoice,H,H855452,2022-08-17,11.49,6963.29,Processed
1973,571,38,Receipt,Q,Q279843,2021-03-11,4.91,4347.19,Pending
1974,524,5,Invoice,P,P654119,2022-10-30,1.33,7486.64,Pending
1975,154,40,Invoice,G,G542534,2022-08-24,8.91,520.45,Processed
1976,336,37,Receipt,U,U266499,2021-06-13,12.2,4226.19,Cancelled
1977,491,23,Receipt,X,X516159,2020-11-03,8.28,8290.64,Processed
1978,485,43,Receipt,Z,Z145623,2023-02-13,0.09,3467.81,Processed
1979,578,32,Receipt,D,D030814,2021-06-03,13.9,9014.4,Pending
1980,525,14,Receipt,Q,Q058645,2020-03-16,14.62,3186.51,Cancelled
1981,355,28,Invoice,V,V683686,2023-05-15,8.56,5029.07,Processed
1982,438,3,Receipt,U,U110480,2022-11-30,13.58,5614.56,Pending
1983,141,10,Receipt,W,W103026,2020-09-28,9.73,871.43,Cancelled
1984,153,49,Receipt,G,G721614,2021-09-07,7.19,4027.05,Processed
1985,135,14,Receipt,B,B746412,2022-10-12,6.6,8845.5,Pending
1986,337,41,Receipt,H,H994611,2022-03-25,8.85,2251,Cancelled
1987,570,41,Receipt,Z,Z041676,2023-12-25,3.27,9826.08,Processed
1988,373,33,Invoice,T,T240495,2020-03-28,1.95,8506.9,Cancelled
1989,125,45,Invoice,H,H532366,2020-06-02,5.45,3160.42,Processed
1990,152,17,Invoice,A,A085656,2023-07-03,8.39,9298.15,Cancelled
1991,259,34,Receipt,X,X330821,2021-09-20,6.15,4865.46,Cancelled
1992,533,41,Receipt,L,L915977,2021-04-09,9.01,7978.88,Cancelled
1993,334,36,Invoice,W,W101801,2020-09-07,9.49,6609.22,Pending
1994,481,34,Receipt,F,F993162,2022-10-01,7.19,9495.72,Cancelled
1995,556,5,Invoice,T,T780186,2021-12-25,8.33,5724.4,Cancelled
1996,558,26,Receipt,A,A459952,2022-02-24,2.25,8675.19,Processed
1997,523,10,Receipt,H,H020024,2020-06-18,0.22,699.73,Processed
1998,306,46,Receipt,Q,Q317742,2022-01-12,6.94,2390.01,Processed
1999,435,50,Invoice,W,W581306,2020-04-06,3.67,3560.54,Cancelled
2000,176,35,Invoice,L,L931464,2023-04-17,3.51,4914.96,Processed
2001,204,25,Invoice,X,X988458,2020-12-13,11.95,4912.28,Processed
2002,296,33,Invoice,K,K747016,2022-06-05,0.43,4147.54,Cancelled
2003,540,34,Receipt,C,C120110,2022-04-12,12.54,1277.54,Processed
2004,321,47,Invoice,N,N621319,2023-06-15,14.42,586.65,Cancelled
2005,110,21,Receipt,Y,Y962891,2023-02-07,10.47,4286.64,Pending
2006,549,7,Invoice,F,F695634,2020-02-09,7.71,1274.16,Processed
2007,399,24,Invoice,C,C803220,2022-04-13,11.83,654.18,Cancelled
2008,214,2,Receipt,T,T171452,2023-08-04,14.5,698.41,Processed
2009,433,40,Invoice,F,F892287,2022-09-02,8.4,3103.3,Pending
2010,508,24,Invoice,H,H600224,2020-12-21,14.73,3200.77,Processed
2011,547,17,Receipt,U,U721432,2021-03-09,12.85,8786.07,Processed
2012,590,36,Receipt,O,O445739,2021-04-05,6.75,6593.27,Processed
2013,365,27,Receipt,I,I018574,2020-05-23,6.67,773.21,Pending
2014,258,49,Receipt,J,J274837,2022-07-29,7.19,5090.61,Processed
2015,398,45,Receipt,A,A643019,2022-07-18,14.78,1447.65,Cancelled
2016,556,36,Invoice,R,R887446,2022-02-03,10.46,4983.9,Pending
2017,547,3,Invoice,H,H525285,2023-03-03,1.72,7488.08,Cancelled
2018,309,21,Receipt,E,E036608,2022-09-15,12.72,4969.77,Cancelled
2019,445,48,Invoice,V,V557351,2023-07-20,14.68,7222.54,Pending
2020,240,27,Receipt,R,R222927,2023-05-01,13.26,3633.49,Pending
2021,540,17,Receipt,O,O198578,2020-10-28,12.4,7676.02,Processed
2022,421,14,Invoice,H,H472989,2021-09-28,11.16,7043.39,Cancelled
2023,139,21,Receipt,P,P386220,2020-05-03,1.05,4129.57,Processed
2024,291,12,Receipt,V,V312552,2021-02-23,11.11,9657.61,Processed
2025,110,29,Invoice,U,U609469,2023-04-11,3.28,8105.33,Processed
2026,583,21,Invoice,G,G423164,2021-08-28,5.99,9958.48,Processed
2027,155,27,Receipt,J,J539158,2022-01-13,12.59,1732.69,Processed
2028,125,29,Invoice,F,F377986,2023-12-06,2.24,4492.02,Cancelled
2029,264,12,Receipt,S,S990074,2023-03-08,9.14,9255.24,Pending
2030,299,20,Invoice,M,M029552,2021-05-25,4.95,9199.72,Cancelled
2031,390,20,Receipt,T,T559300,2022-07-08,8.65,4630.23,Pending
2032,132,3,Receipt,O,O736582,2020-06-12,1.11,3196.82,Cancelled
2033,339,41,Invoice,I,I912621,2023-10-24,1.59,8115.44,Processed
2034,451,20,Invoice,P,P403125,2020-02-17,2,4615.54,Pending
2035,209,50,Invoice,F,F241924,2020-06-23,1.54,797.81,Pending
2036,519,40,Receipt,A,A058623,2020-05-05,8.49,1655.72,Cancelled
2037,274,11,Invoice,K,K703490,2020-08-03,12.28,4116.26,Pending
2038,132,16,Invoice,J,J660463,2021-12-11,9.96,6504.19,Pending
2039,298,42,Invoice,R,R652815,2020-05-18,3.35,3904.87,Cancelled
2040,421,23,Receipt,G,G762162,2023-11-21,7.03,6879.31,Processed
2041,457,45,Invoice,H,H127350,2021-11-06,6.26,9467.85,Processed
2042,367,32,Receipt,R,R345545,2021-06-27,9.01,3476.47,Pending
2043,206,50,Invoice,D,D352946,2021-06-28,1.63,3646.64,Cancelled
2044,418,33,Receipt,U,U801161,2023-12-28,2.17,7754.92,Processed
2045,259,11,Invoice,W,W114374,2023-01-09,3.07,5994.15,Cancelled
2046,530,13,Receipt,B,B050281,2022-03-01,10.85,6785.93,Cancelled
2047,370,25,Receipt,N,N281685,2020-03-25,10.47,8848.37,Pending
2048,167,6,Invoice,C,C521103,2023-01-05,1.05,5525.8,Cancelled
2049,419,26,Invoice,C,C566061,2023-10-02,13.85,7840.5,Pending
2050,194,31,Receipt,I,I324066,2023-07-07,11.06,5908.65,Processed
2051,581,4,Receipt,R,R437812,2023-05-03,2.96,5269.89,Pending
2052,340,46,Receipt,A,A135115,2020-11-30,2.06,3770.27,Processed
2053,196,12,Invoice,B,B464108,2022-12-26,6.97,8798.08,Cancelled
2054,569,43,Invoice,I,I712127,2021-06-08,10.13,7370.48,Processed
2055,303,28,Receipt,E,E219393,2022-07-19,4.6,8381.27,Pending
2056,152,50,Invoice,C,C213942,2020-08-29,7.06,8873.41,Cancelled
2057,282,37,Invoice,G,G813818,2023-02-22,1.61,8542.43,Processed
2058,331,13,Invoice,C,C842106,2022-05-25,13.9,2998.39,Cancelled
2059,593,49,Invoice,V,V393617,2021-05-02,3.68,4815.14,Processed
2060,276,27,Receipt,B,B116976,2022-06-27,4.22,4375.18,Processed
2061,369,49,Receipt,H,H682894,2021-05-11,1.66,6837.31,Cancelled
2062,253,20,Receipt,X,X144839,2021-02-15,14.98,1164.39,Pending
2063,461,16,Receipt,O,O918390,2020-07-16,0.34,4910.72,Processed
2064,385,1,Receipt,R,R440210,2022-08-14,0.53,7145.25,Cancelled
2065,187,12,Invoice,J,J501303,2020-05-01,3.62,2823.6,Cancelled
2066,160,28,Invoice,G,G418234,2020-08-28,1.58,914.11,Processed
2067,245,46,Receipt,V,V707796,2022-08-27,8.18,5947.52,Cancelled
2068,442,3,Receipt,I,I244043,2023-10-05,10.41,136.31,Pending
2069,287,29,Receipt,H,H839339,2022-11-18,4.34,5409.38,Cancelled
2070,442,32,Receipt,R,R004236,2022-03-07,10.98,8950.88,Processed
2071,352,6,Receipt,S,S906238,2020-07-14,6.42,8919.45,Pending
2072,363,39,Invoice,D,D412845,2020-02-02,2,7441.44,Processed
2073,516,41,Receipt,I,I952833,2021-08-04,4.13,7756.1,Processed
2074,184,26,Invoice,T,T682375,2023-03-06,9.11,3067.11,Cancelled
2075,303,7,Receipt,R,R200328,2022-11-22,5.87,7535.49,Cancelled
2076,371,23,Receipt,D,D860072,2021-04-24,6.73,5657.67,Pending
2077,347,19,Receipt,Q,Q377229,2020-12-01,13.13,7746.41,Pending
2078,551,4,Receipt,Z,Z921544,2021-12-05,1.02,671.62,Cancelled
2079,440,16,Receipt,W,W481350,2020-10-25,11.54,7034.58,Processed
2080,529,26,Invoice,D,D711206,2023-09-28,14.15,3058.95,Pending
2081,460,11,Invoice,Y,Y533357,2023-05-24,3.07,9314.12,Cancelled
2082,548,6,Receipt,L,L349443,2020-02-09,0.1,4644.44,Pending
2083,477,26,Receipt,X,X419270,2022-05-14,5.94,1229.64,Cancelled
2084,481,27,Invoice,A,A282770,2022-09-28,13.83,5754.94,Pending
2085,393,32,Receipt,U,U628458,2021-06-28,2.26,3541.01,Pending
2086,593,19,Receipt,E,E316378,2020-12-25,0.11,3502.85,Cancelled
2087,443,20,Invoice,S,S983367,2022-06-15,10.19,3379.12,Processed
2088,166,22,Receipt,Q,Q437896,2020-01-21,7.06,331.66,Processed
2089,341,45,Receipt,Y,Y414642,2021-08-15,7.91,517.06,Processed
2090,175,11,Receipt,N,N794989,2022-10-30,11.88,9260.37,Pending
2091,555,43,Receipt,Y,Y808361,2021-02-17,14.33,8892.5,Pending
2092,203,15,Receipt,K,K953550,2022-06-23,4.04,8743.7,Cancelled
2093,585,16,Invoice,X,X774162,2021-12-06,4.69,2397.77,Pending
2094,494,44,Invoice,E,E582839,2022-03-25,1.47,4087.67,Cancelled
2095,236,32,Receipt,O,O651535,2022-06-23,1.7,1212.52,Pending
2096,496,17,Invoice,N,N511767,2022-03-26,1.19,5889.65,Pending
2097,271,43,Invoice,O,O251632,2023-09-13,11.65,4294.18,Pending
2098,356,13,Invoice,P,P340038,2023-05-12,7.36,1910.93,Pending
2099,460,6,Invoice,P,P325911,2020-12-03,11.18,3477.61,Pending
2100,269,17,Receipt,G,G998385,2022-06-11,10.79,3701.05,Cancelled
2101,335,39,Receipt,A,A374197,2023-09-15,9.84,7851.05,Pending
2102,194,31,Receipt,S,S475020,2022-08-27,3.99,9250.76,Pending
2103,121,5,Receipt,X,X519891,2023-04-01,7.66,2710.01,Processed
2104,423,49,Receipt,G,G761655,2020-04-22,10.47,344.6,Processed
2105,179,11,Invoice,D,D773956,2021-06-30,10.7,613.21,Processed
2106,367,37,Receipt,N,N850903,2020-05-09,12.65,2464.35,Pending
2107,321,7,Receipt,N,N382602,2022-01-31,10.1,7538.58,Pending
2108,249,3,Receipt,T,T174740,2023-02-08,13,8923.22,Cancelled
2109,212,49,Receipt,G,G146211,2021-10-13,11.18,2091.5,Cancelled
2110,214,15,Invoice,M,M811755,2021-10-09,3.84,6746.63,Cancelled
2111,300,32,Invoice,W,W247911,2021-07-08,8.17,9335.22,Cancelled
2112,228,34,Invoice,F,F273702,2020-03-19,12.67,3624.16,Cancelled
2113,184,1,Invoice,Q,Q187963,2023-04-11,6.41,5062.78,Cancelled
2114,590,39,Receipt,T,T841426,2020-04-15,4.23,1325.72,Pending
2115,399,43,Receipt,H,H976355,2021-04-21,4.9,5212.58,Processed
2116,307,34,Invoice,M,M869136,2021-06-18,13.18,2079.63,Processed
2117,268,36,Invoice,H,H453241,2023-03-17,12.12,5830.25,Cancelled
2118,459,32,Receipt,H,H493633,2022-12-13,13.48,258.18,Processed
2119,291,48,Invoice,S,S677281,2021-02-08,8.62,5471.3,Processed
2120,233,47,Invoice,P,P316831,2022-05-08,9.16,3498.43,Pending
2121,131,46,Invoice,L,L614292,2020-10-26,8.18,7323.43,Pending
2122,264,34,Invoice,P,P836256,2023-09-03,1.14,6384.17,Processed
2123,153,22,Receipt,R,R179654,2022-12-17,2.95,6708.08,Processed
2124,492,50,Invoice,P,P551292,2020-11-02,11.95,9977.47,Pending
2125,501,22,Receipt,U,U591869,2020-11-30,3.73,5203.92,Cancelled
2126,489,20,Invoice,G,G112384,2020-04-09,2.99,9254.08,Pending
2127,174,33,Receipt,U,U182060,2020-11-14,8.5,5860.65,Cancelled
2128,138,9,Receipt,Q,Q930265,2020-01-10,2.2,3330.03,Cancelled
2129,490,48,Receipt,Q,Q986096,2022-03-19,3.65,1685.8,Processed
2130,375,26,Receipt,K,K094436,2020-02-15,7.55,3045.47,Processed
2131,553,49,Invoice,T,T388569,2020-01-25,1.66,983.42,Cancelled
2132,201,18,Receipt,Y,Y655400,2021-05-18,5.5,939,Cancelled
2133,453,26,Invoice,V,V703781,2022-11-21,3.75,1945.67,Processed
2134,209,48,Receipt,C,C179312,2020-12-21,12.01,6395.15,Pending
2135,197,24,Invoice,W,W129605,2023-08-01,2.63,5957.01,Processed
2136,334,9,Invoice,A,A695876,2023-10-16,0.68,4836.88,Processed
2137,339,22,Receipt,V,V343375,2020-03-22,1.87,7154.48,Processed
2138,335,25,Invoice,Y,Y398436,2021-04-11,1.08,1633.04,Processed
2139,240,31,Invoice,M,M062339,2021-11-17,5.9,8014.43,Pending
2140,338,47,Receipt,K,K055920,2022-06-21,0.85,7217.86,Processed
2141,231,37,Receipt,Q,Q720118,2022-06-28,5.29,8383.12,Processed
2142,174,41,Invoice,T,T159887,2020-10-31,4.4,7747.49,Pending
2143,139,16,Receipt,Y,Y154239,2021-05-29,2.68,6819.14,Pending
2144,146,45,Receipt,V,V997609,2021-06-29,7.72,7306.03,Pending
2145,468,37,Receipt,U,U012935,2023-12-22,13.25,6772.31,Processed
2146,134,47,Invoice,A,A559668,2020-07-25,5.56,1289.93,Cancelled
2147,311,47,Receipt,M,M699490,2023-04-05,12.89,1977.74,Pending
2148,277,33,Invoice,J,J589931,2022-07-20,14.53,4056.43,Cancelled
2149,385,38,Invoice,D,D298118,2022-06-12,13.9,8774.67,Pending
2150,120,39,Invoice,W,W371575,2020-11-21,14.77,2654.07,Pending
2151,517,4,Receipt,R,R255459,2020-03-15,5.26,2906.79,Processed
2152,373,11,Invoice,T,T004993,2021-10-28,10.27,6457.52,Processed
2153,286,50,Receipt,A,A040876,2020-01-18,12.71,6901.59,Pending
2154,574,20,Receipt,K,K921716,2020-09-29,7.46,5613.81,Processed
2155,471,13,Invoice,V,V343891,2020-08-08,3.8,1646.15,Pending
2156,234,48,Receipt,D,D452246,2022-07-18,2.28,1018.5,Processed
2157,478,6,Invoice,C,C663403,2020-12-30,12.99,349.62,Pending
2158,258,40,Invoice,B,B762866,2023-09-10,0.16,6797.49,Processed
2159,156,11,Receipt,W,W442470,2020-01-08,7.53,9624.42,Processed
2160,199,39,Invoice,L,L982090,2023-01-30,8.03,6741.81,Cancelled
2161,403,20,Invoice,Q,Q960359,2020-02-06,4.21,8760.31,Pending
2162,543,46,Invoice,V,V306268,2022-06-04,3.05,6523.13,Processed
2163,176,20,Invoice,R,R562518,2023-04-13,6.98,6237.1,Pending
2164,536,9,Invoice,Y,Y512351,2020-03-04,9.6,7584.28,Pending
2165,509,8,Receipt,B,B594964,2020-09-09,5.3,7239.99,Pending
2166,507,4,Receipt,K,K195825,2021-02-21,11.63,953.28,Processed
2167,306,50,Invoice,T,T811809,2023-04-21,1.03,3543.31,Cancelled
2168,123,6,Receipt,P,P710755,2022-01-15,9.06,1230.02,Processed
2169,383,20,Receipt,W,W916792,2020-08-21,6.97,2954.25,Pending
2170,542,4,Invoice,O,O516824,2021-05-19,3.14,5706.23,Pending
2171,564,1,Invoice,N,N112625,2022-08-13,14.04,2410.86,Cancelled
2172,479,42,Invoice,V,V939756,2022-09-29,7.64,4961.39,Pending
2173,332,6,Invoice,I,I479954,2023-01-08,9.74,4283.9,Cancelled
2174,175,14,Receipt,T,T936317,2022-03-24,7.71,1774.78,Pending
2175,283,36,Invoice,N,N616666,2020-05-04,14.11,5075.66,Pending
2176,552,9,Receipt,Y,Y288110,2023-09-15,8.08,6295.15,Pending
2177,171,36,Invoice,S,S346980,2020-04-07,14.51,9653.74,Pending
2178,473,6,Receipt,G,G429862,2023-03-18,4.74,9889.08,Cancelled
2179,300,47,Invoice,H,H329003,2020-08-24,0.32,9280.26,Pending
2180,290,9,Receipt,L,L467165,2021-07-19,2.46,5809.14,Processed
2181,449,3,Receipt,F,F263628,2020-01-04,11.36,2968.61,Pending
2182,331,26,Receipt,J,J653518,2020-05-01,5.97,8888.18,Cancelled
2183,348,48,Receipt,P,P964194,2021-05-04,0.8,5525.41,Cancelled
2184,515,30,Receipt,W,W530605,2022-09-16,1.36,2393.98,Cancelled
2185,132,26,Invoice,U,U230396,2023-09-22,3.32,5742.45,Processed
2186,523,11,Invoice,B,B357062,2021-01-20,6.55,8208.29,Pending
2187,277,15,Receipt,Q,Q269973,2022-11-06,8.88,7558.74,Cancelled
2188,539,46,Invoice,Y,Y986174,2022-12-08,2.87,1119.78,Pending
2189,249,1,Receipt,J,J910148,2023-06-13,1.19,7470.21,Processed
2190,136,30,Receipt,H,H879899,2020-08-29,2.47,7967.35,Processed
2191,314,14,Invoice,N,N127000,2020-11-05,4.19,3526.65,Processed
2192,454,15,Invoice,F,F530633,2020-03-31,12.19,8721.66,Pending
2193,229,39,Receipt,A,A204423,2021-10-25,9.65,6100.04,Processed
2194,541,39,Invoice,F,F756697,2022-07-06,5.7,8483.14,Processed
2195,200,46,Receipt,S,S128718,2021-08-09,6.78,2320.7,Pending
2196,447,37,Receipt,H,H988174,2020-08-19,8.07,4207.13,Pending
2197,253,28,Invoice,Z,Z662457,2022-09-30,5.45,2737.04,Cancelled
2198,277,37,Receipt,L,L959233,2023-12-07,0.38,7039,Pending
2199,412,9,Invoice,Q,Q967805,2021-06-21,0.92,2381.04,Cancelled
2200,514,40,Receipt,V,V568469,2022-03-24,10.79,5960.64,Cancelled
